UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
32336,L32336,L,301.1,310.7,1617,28.6,99,0,0,0,0,0,0
32337,L32337,L,299.1,310.1,1435,42.8,22,0,0,0,0,0,0
32338,L32338,L,301.4,310.7,1627,34.8,45,0,0,0,0,0,0
32339,M32339,M,297.6,308.6,1442,40.6,195,0,0,0,0,0,0
32340,L32340,L,301.5,310.8,1443,44.6,223,0,0,0,0,0,0
32341,L32341,L,296.5,307.7,1389,56.7,31,0,0,0,0,0,0
32342,L32342,L,301.8,311.3,1488,45.6,168,0,0,0,0,0,0
32343,L32343,L,302.0,310.2,1459,48.7,113,0,0,0,0,0,0
32344,L32344,L,302.9,312.7,1366,52.2,94,0,0,0,0,0,0
32345,H32345,H,300.7,311.6,1504,43.9,156,0,0,0,0,0,0
32346,M32346,M,300.9,311.1,1629,32.4,158,0,0,0,0,0,0
32347,M32347,M,301.3,311.8,1851,23.4,25,0,0,0,0,0,0
32348,L32348,L,296.8,308.6,1512,43.9,71,0,0,0,0,0,0
32349,M32349,M,298.8,309.5,1551,49.7,198,0,0,0,0,0,0
32350,L32350,L,297.7,309.4,1803,25.1,111,0,0,0,0,0,0
32351,M32351,M,298.5,309.2,1616,31.9,30,0,0,0,0,0,0
32352,L32352,L,299.8,309.4,1517,36.9,188,0,0,0,0,0,0
32353,L32353,L,296.6,307.8,1472,42.2,172,0,0,0,0,0,0
32354,L32354,L,297.8,309.2,1813,22.9,116,0,0,0,0,0,0
32355,M32355,M,302.5,311.4,1483,44.1,111,0,0,0,0,0,0
32356,M32356,M,301.6,310.9,1330,50.0,141,0,0,0,0,0,0
32357,L32357,L,299.8,309.0,1548,42.8,157,0,0,0,0,0,0
32358,M32358,M,303.2,312.5,1632,32.1,225,0,0,0,0,0,0
32359,M32359,M,298.8,310.0,1578,34.3,145,0,0,0,0,0,0
32360,L32360,L,302.6,311.4,1624,37.5,141,0,0,0,0,0,0
32361,H32361,H,299.8,308.9,1501,35.2,206,0,0,0,0,0,0
32362,L32362,L,302.7,311.2,1471,53.8,18,0,0,0,0,0,0
32363,L32363,L,298.7,309.6,1377,57.9,117,0,0,0,0,0,0
32364,L32364,L,302.6,311.0,1364,48.2,80,1,0,1,0,0,0
32365,L32365,L,298.3,309.4,1628,33.5,108,0,0,0,0,0,0
32366,M32366,M,298.5,308.4,1523,49.6,23,0,0,0,0,0,0
32367,M32367,M,303.0,310.5,1500,36.1,43,0,0,0,0,0,0
32368,L32368,L,300.4,310.8,1486,36.3,191,0,0,0,0,0,0
32369,M32369,M,297.6,309.6,1830,27.6,208,0,0,0,0,0,0
32370,L32370,L,296.3,307.3,1369,44.7,23,0,0,0,0,0,0
32371,L32371,L,300.5,311.9,1457,47.8,185,0,0,0,0,0,0
32372,H32372,H,300.9,311.8,1432,52.1,174,0,0,0,0,0,0
32373,H32373,H,302.4,311.3,1521,37.6,43,0,0,0,0,0,0
32374,L32374,L,302.9,312.7,1519,38.4,22,0,0,0,0,0,0
32375,M32375,M,299.2,309.1,1577,36.5,69,0,0,0,0,0,0
32376,L32376,L,300.7,310.7,1728,28.1,128,0,0,0,0,0,0
32377,M32377,M,301.5,311.1,1606,36.5,117,0,0,0,0,0,0
32378,L32378,L,299.4,309.3,1600,32.2,41,0,0,0,0,0,0
32379,L32379,L,300.1,309.9,1655,35.8,120,0,0,0,0,0,0
32380,M32380,M,302.8,312.5,1651,33.5,76,0,0,0,0,0,0
32381,L32381,L,298.9,309.1,1302,50.4,155,0,0,0,0,0,0
32382,L32382,L,298.1,310.1,1544,37.5,48,0,0,0,0,0,0
32383,L32383,L,303.4,313.0,1390,48.6,72,0,0,0,0,0,0
32384,M32384,M,299.3,310.8,1576,32.6,148,0,0,0,0,0,0
32385,M32385,M,299.9,309.4,1913,21.2,136,0,0,0,0,0,0
32386,M32386,M,301.5,310.0,1608,32.4,214,0,0,0,0,0,0
32387,H32387,H,300.1,310.2,1463,52.1,8,0,0,0,0,0,0
32388,L32388,L,300.4,309.2,1846,24.1,19,0,0,0,0,0,0
32389,M32389,M,298.6,309.8,1488,41.2,111,0,0,0,0,0,0
32390,L32390,L,300.9,310.5,1371,49.2,90,0,0,0,0,0,0
32391,L32391,L,296.6,307.5,1498,43.1,87,0,0,0,0,0,0
32392,L32392,L,301.0,312.7,1510,34.3,122,0,0,0,0,0,0
32393,M32393,M,299.8,311.5,1314,63.3,123,0,0,0,0,0,0
32394,M32394,M,300.2,311.2,1373,55.3,118,0,0,0,0,0,0
32395,M32395,M,296.5,307.2,1545,33.3,150,0,0,0,0,0,0
32396,M32396,M,299.8,309.2,1632,32.3,3,0,0,0,0,0,0
32397,L32397,L,304.7,313.3,1434,50.6,102,0,0,0,0,0,0
32398,M32398,M,298.0,309.3,1444,48.9,2,0,0,0,0,0,0
32399,L32399,L,303.3,312.9,1375,50.7,93,0,0,0,0,0,0
32400,M32400,M,297.2,308.4,1451,39.7,51,0,0,0,0,0,0
32401,L32401,L,299.9,310.6,1681,29.0,94,0,0,0,0,0,0
32402,M32402,M,299.8,310.9,1479,39.6,87,0,0,0,0,0,0
32403,H32403,H,300.7,310.9,1384,44.2,28,0,0,0,0,0,0
32404,M32404,M,298.9,310.1,1576,34.6,114,0,0,0,0,0,0
32405,L32405,L,302.9,312.4,1327,56.1,92,0,0,0,0,0,0
32406,L32406,L,300.4,310.5,1293,60.7,13,0,0,0,0,0,0
32407,M32407,M,302.0,311.5,1513,37.2,75,0,0,0,0,0,0
32408,M32408,M,297.8,307.5,1668,31.4,127,0,0,0,0,0,0
32409,L32409,L,298.6,310.4,1670,27.7,49,0,0,0,0,0,0
32410,L32410,L,302.4,310.9,1356,56.4,76,1,0,1,0,0,0
32411,L32411,L,299.4,309.3,1408,46.6,133,0,0,0,0,0,0
32412,L32412,L,299.1,308.1,1834,24.7,24,0,0,0,0,0,0
32413,L32413,L,302.6,312.4,1628,31.0,86,0,0,0,0,0,0
32414,M32414,M,303.1,312.3,1415,49.0,178,0,0,0,0,0,0
32415,M32415,M,298.3,308.8,1597,31.5,66,0,0,0,0,0,0
32416,L32416,L,298.5,310.5,1427,48.3,181,0,0,0,0,0,0
32417,L32417,L,301.3,310.2,1908,21.6,154,0,0,0,0,0,0
32418,L32418,L,300.4,309.3,1674,27.4,62,0,0,0,0,0,0
32419,M32419,M,298.2,309.1,1297,46.8,46,0,0,0,0,0,0
32420,L32420,L,303.1,311.7,1624,35.7,66,0,0,0,0,0,0
32421,L32421,L,299.0,308.6,1657,28.6,19,0,0,0,0,0,0
32422,M32422,M,299.5,309.4,1260,60.7,82,0,0,0,0,0,0
32423,L32423,L,298.4,308.6,1560,35.0,126,0,0,0,0,0,0
32424,M32424,M,298.7,309.5,1317,46.9,129,0,0,0,0,0,0
32425,L32425,L,297.3,308.3,1575,36.0,116,0,0,0,0,0,0
32426,L32426,L,298.0,309.0,1354,56.8,7,0,0,0,0,0,0
32427,M32427,M,302.0,309.9,1440,40.6,28,0,0,0,0,0,0
32428,M32428,M,298.5,309.0,1551,38.2,166,0,0,0,0,0,0
32429,M32429,M,300.5,309.6,1485,47.9,90,0,0,0,0,0,0
32430,M32430,M,299.3,309.4,1546,37.4,147,0,0,0,0,0,0
32431,L32431,L,304.5,313.4,1481,38.8,97,0,0,0,0,0,0
32432,L32432,L,298.5,308.0,1642,35.3,70,0,0,0,0,0,0
32433,M32433,M,302.3,312.1,1463,44.6,190,0,0,0,0,0,0
32434,L32434,L,297.0,308.5,1431,50.9,88,0,0,0,0,0,0
32435,L32435,L,297.9,308.9,1657,37.8,129,0,0,0,0,0,0
32436,L32436,L,298.0,309.0,1522,39.8,4,0,0,0,0,0,0
32437,L32437,L,302.4,309.7,1302,52.7,85,1,0,1,0,0,0
32438,L32438,L,298.3,309.4,1518,35.2,191,0,0,0,0,0,0
32439,L32439,L,300.7,310.7,1607,36.5,13,0,0,0,0,0,0
32440,H32440,H,302.3,311.6,1530,38.6,43,0,0,0,0,0,0
32441,L32441,L,299.0,310.5,1583,38.0,41,0,0,0,0,0,0
32442,L32442,L,299.0,309.0,1464,39.9,15,0,0,0,0,0,0
32443,L32443,L,299.0,309.5,1414,50.1,13,0,0,0,0,0,0
32444,M32444,M,296.7,307.0,2057,20.9,182,0,0,0,0,0,0
32445,L32445,L,301.4,310.6,1392,46.0,175,0,0,0,0,0,0
32446,H32446,H,300.3,311.0,1443,42.0,28,0,0,0,0,0,0
32447,L32447,L,300.5,310.3,1525,45.2,91,0,0,0,0,0,0
32448,L32448,L,301.1,309.7,1669,33.1,53,0,0,0,0,0,0
32449,L32449,L,299.0,310.1,1566,34.8,55,0,0,0,0,0,0
32450,H32450,H,299.4,309.3,1315,53.3,141,0,0,0,0,0,0
32451,M32451,M,299.3,309.3,1703,31.1,121,0,0,0,0,0,0
32452,M32452,M,297.1,307.8,1495,42.4,59,0,0,0,0,0,0
32453,L32453,L,298.3,308.5,1742,32.5,113,0,0,0,0,0,0
32454,M32454,M,303.7,313.4,1752,28.5,151,0,0,0,0,0,0
32455,L32455,L,298.8,308.9,1790,28.5,114,0,0,0,0,0,0
32456,L32456,L,299.8,311.4,1527,35.3,137,0,0,0,0,0,0
32457,L32457,L,296.8,307.4,1457,41.4,161,0,0,0,0,0,0
32458,L32458,L,301.8,311.4,1497,38.5,137,0,0,0,0,0,0
32459,L32459,L,302.3,312.3,1564,38.5,31,0,0,0,0,0,0
32460,M32460,M,300.5,310.1,1662,31.2,13,0,0,0,0,0,0
32461,M32461,M,299.0,310.4,1487,40.2,129,0,0,0,0,0,0
32462,H32462,H,303.8,312.9,1571,34.5,146,0,0,0,0,0,0
32463,M32463,M,297.5,308.6,1390,42.7,23,0,0,0,0,0,0
32464,L32464,L,303.2,312.0,1529,32.9,134,0,0,0,0,0,0
32465,H32465,H,301.3,310.5,1418,40.6,20,0,0,0,0,0,0
32466,M32466,M,302.0,311.1,1556,41.7,171,0,0,0,0,0,0
32467,L32467,L,298.1,307.7,1454,52.7,106,0,0,0,0,0,0
32468,L32468,L,295.8,306.2,1252,61.4,27,0,0,0,0,0,0
32469,H32469,H,300.6,311.2,1397,45.9,0,0,0,0,0,0,0
32470,L32470,L,298.0,308.5,1417,46.6,14,0,0,0,0,0,0
32471,L32471,L,300.0,309.0,1347,49.3,58,0,0,0,0,0,0
32472,L32472,L,300.2,309.5,1577,37.6,113,0,0,0,0,0,0
32473,M32473,M,300.5,309.7,1638,36.8,47,0,0,0,0,0,0
32474,L32474,L,302.2,310.4,1517,42.8,166,0,0,0,0,0,0
32475,M32475,M,297.9,309.8,1562,38.4,49,0,0,0,0,0,0
32476,M32476,M,297.7,308.3,1669,31.8,7,0,0,0,0,0,0
32477,L32477,L,301.1,310.1,1264,56.3,194,0,0,0,0,0,0
32478,M32478,M,300.9,310.6,1489,36.6,33,0,0,0,0,0,0
32479,L32479,L,298.8,309.0,2299,14.4,42,1,0,0,1,0,0
32480,M32480,M,299.1,309.5,1484,46.4,44,0,0,0,0,0,0
32481,L32481,L,301.2,310.1,1612,30.9,108,0,0,0,0,0,0
32482,L32482,L,300.8,311.8,1488,48.6,166,0,0,0,0,0,0
32483,M32483,M,297.8,309.4,1732,24.5,77,0,0,0,0,0,0
32484,M32484,M,299.7,309.2,1691,28.5,166,0,0,0,0,0,0
32485,L32485,L,302.3,309.8,1721,26.6,6,0,0,0,0,0,0
32486,L32486,L,298.2,308.2,1456,54.2,17,0,0,0,0,0,0
32487,L32487,L,299.7,309.3,1393,51.3,145,0,0,0,0,0,0
32488,L32488,L,297.7,308.5,1337,61.9,31,0,0,0,0,0,0
32489,L32489,L,300.1,310.3,1542,46.7,150,0,0,0,0,0,0
32490,L32490,L,300.3,309.2,1573,38.9,197,0,0,0,0,0,0
32491,M32491,M,301.9,310.5,1544,40.5,183,0,0,0,0,0,0
32492,M32492,M,301.8,311.5,1684,29.8,12,0,0,0,0,0,0
32493,L32493,L,297.7,307.4,1950,20.2,171,0,0,0,0,0,0
32494,L32494,L,302.2,310.9,1678,26.5,40,0,0,0,0,0,0
32495,M32495,M,303.7,312.6,1613,36.0,197,0,0,0,0,0,0
32496,L32496,L,303.6,312.7,1519,38.1,138,0,0,0,0,0,0
32497,M32497,M,297.6,308.3,1679,29.1,14,0,0,0,0,0,0
32498,M32498,M,299.5,308.7,1335,46.9,171,0,0,0,0,0,0
32499,M32499,M,297.1,308.4,1594,31.9,24,0,0,0,0,0,0
32500,L32500,L,300.1,310.1,1767,28.2,203,0,0,0,0,0,0
32501,H32501,H,298.5,309.0,1414,49.1,127,0,0,0,0,0,0
32502,L32502,L,300.7,310.4,1415,45.0,103,0,0,0,0,0,0
32503,L32503,L,304.5,312.8,1575,35.0,144,0,0,0,0,0,0
32504,L32504,L,297.8,308.6,1481,41.1,132,0,0,0,0,0,0
32505,M32505,M,300.2,310.2,1735,29.9,96,0,0,0,0,0,0
32506,H32506,H,300.7,310.8,1531,39.9,181,0,0,0,0,0,0
32507,L32507,L,302.3,311.0,1426,46.2,188,0,0,0,0,0,0
32508,M32508,M,302.2,311.1,1569,32.4,17,0,0,0,0,0,0
32509,L32509,L,299.1,308.5,1503,41.3,178,0,0,0,0,0,0
32510,M32510,M,299.1,308.9,1522,45.3,16,0,0,0,0,0,0
32511,L32511,L,298.9,310.3,1496,40.4,51,0,0,0,0,0,0
32512,M32512,M,304.2,313.6,1508,33.2,144,0,0,0,0,0,0
32513,M32513,M,300.5,309.9,1573,31.2,176,0,0,0,0,0,0
32514,L32514,L,299.9,310.4,1482,39.8,103,0,0,0,0,0,0
32515,L32515,L,302.0,310.8,1701,29.8,113,0,0,0,0,0,0
32516,L32516,L,300.7,311.7,1388,51.2,224,1,0,0,0,1,0
32517,L32517,L,296.8,308.0,1674,31.1,0,0,0,0,0,0,0
32518,L32518,L,297.8,307.9,1442,50.0,93,0,0,0,0,0,0
32519,M32519,M,300.6,312.0,1506,39.8,92,0,0,0,0,0,0
32520,L32520,L,301.3,309.5,1408,41.2,199,0,0,0,0,0,0
32521,M32521,M,302.2,311.4,1564,35.2,188,0,0,0,0,0,0
32522,L32522,L,300.4,311.9,1587,36.5,89,0,0,0,0,0,0
32523,M32523,M,302.1,311.2,1418,42.2,7,0,0,0,0,0,0
32524,L32524,L,302.7,312.7,1454,49.2,9,0,0,0,0,0,0
32525,M32525,M,300.4,310.7,1194,60.8,74,0,0,0,0,0,0
32526,M32526,M,299.5,309.6,1694,25.4,194,0,0,0,0,0,0
32527,L32527,L,301.3,311.0,1448,49.1,130,0,0,0,0,0,0
32528,M32528,M,296.0,307.4,1614,30.1,17,0,0,0,0,0,0
32529,H32529,H,297.5,308.5,1333,52.7,130,0,0,0,0,0,0
32530,L32530,L,300.1,310.8,1653,29.7,122,0,0,0,0,0,0
32531,M32531,M,297.2,308.0,1591,37.3,7,0,0,0,0,0,0
32532,L32532,L,298.5,309.3,1745,29.2,40,0,0,0,0,0,0
32533,L32533,L,303.7,312.9,1420,39.8,61,0,0,0,0,0,0
32534,L32534,L,300.2,311.3,1518,41.9,16,0,0,0,0,0,0
32535,L32535,L,300.9,310.1,1960,21.7,77,0,0,0,0,0,0
32536,L32536,L,298.7,310.0,1748,25.8,154,0,0,0,0,0,0
32537,H32537,H,299.8,310.0,1388,50.0,36,0,0,0,0,0,0
32538,M32538,M,297.5,308.6,1433,52.3,49,0,0,0,0,0,0
32539,L32539,L,303.0,311.6,1442,57.6,22,0,0,0,0,0,0
32540,L32540,L,303.5,312.5,1405,53.2,101,0,0,0,0,0,0
32541,H32541,H,298.7,308.3,1568,35.4,40,0,0,0,0,0,0
32542,L32542,L,298.9,309.2,1352,56.5,165,0,0,0,0,0,0
32543,L32543,L,298.1,309.2,1599,32.4,191,0,0,0,0,0,0
32544,L32544,L,300.4,311.2,1679,31.9,162,0,0,0,0,0,0
32545,L32545,L,300.4,311.8,1423,41.9,22,0,0,0,0,0,0
32546,L32546,L,298.7,309.2,1536,37.4,19,0,0,0,0,0,0
32547,L32547,L,297.1,308.3,1549,47.2,5,0,0,0,0,0,0
32548,L32548,L,298.1,308.7,1605,39.7,207,0,0,0,0,0,0
32549,L32549,L,301.7,309.9,1442,49.9,224,1,0,0,0,1,0
32550,H32550,H,300.4,311.0,1460,38.7,34,0,0,0,0,0,0
32551,M32551,M,300.2,310.2,1332,61.1,86,0,0,0,0,0,0
32552,L32552,L,297.9,308.4,1539,40.2,133,0,0,0,0,0,0
32553,L32553,L,302.1,312.0,1705,28.4,165,0,0,0,0,0,0
32554,H32554,H,302.7,310.3,1537,48.6,112,0,0,0,0,0,0
32555,L32555,L,300.7,310.0,1336,54.4,169,0,0,0,0,0,0
32556,L32556,L,299.2,310.8,1489,46.3,115,0,0,0,0,0,0
32557,L32557,L,298.6,309.8,1440,45.8,146,0,0,0,0,0,0
32558,L32558,L,302.4,312.4,1281,54.1,42,0,0,0,0,0,0
32559,L32559,L,298.1,308.8,1432,45.5,89,0,0,0,0,0,0
32560,M32560,M,299.1,309.6,1440,46.3,144,0,0,0,0,0,0
32561,L32561,L,296.0,307.4,1349,48.7,102,0,0,0,0,0,0
32562,L32562,L,298.1,308.9,1360,56.6,7,0,0,0,0,0,0
32563,L32563,L,300.1,311.5,1693,28.9,96,0,0,0,0,0,0
32564,M32564,M,301.8,310.5,1586,35.3,165,0,0,0,0,0,0
32565,M32565,M,301.4,310.8,1455,43.3,157,0,0,0,0,0,0
32566,L32566,L,300.7,310.4,1525,44.3,9,0,0,0,0,0,0
32567,L32567,L,303.5,312.0,1377,50.7,95,1,0,1,0,0,0
32568,L32568,L,301.7,310.3,1367,55.4,186,0,0,0,0,0,0
32569,L32569,L,300.0,310.3,1433,41.5,109,0,0,0,0,0,0
32570,L32570,L,300.6,311.7,1435,39.9,154,0,0,0,0,0,0
32571,L32571,L,301.7,310.4,1607,33.5,167,0,0,0,0,0,0
32572,L32572,L,295.6,306.7,1511,46.9,101,0,0,0,0,0,0
32573,L32573,L,300.7,311.8,1282,55.5,39,0,0,0,0,0,0
32574,L32574,L,297.6,308.2,1318,50.8,81,0,0,0,0,0,0
32575,M32575,M,301.5,310.6,1321,64.9,0,0,0,0,0,0,0
32576,M32576,M,296.8,309.3,1808,27.7,211,0,0,0,0,0,0
32577,L32577,L,302.3,310.5,1759,27.5,3,0,0,0,0,0,0
32578,M32578,M,298.2,309.4,1417,44.1,144,0,0,0,0,0,0
32579,M32579,M,297.6,308.6,1587,30.6,164,0,0,0,0,0,0
32580,M32580,M,296.3,307.3,1522,34.9,153,0,0,0,0,0,0
32581,M32581,M,301.4,310.9,1935,22.3,23,0,0,0,0,0,0
32582,M32582,M,296.6,307.3,2080,19.5,82,0,0,0,0,0,0
32583,L32583,L,302.9,311.5,1956,22.6,176,0,0,0,0,0,0
32584,L32584,L,298.9,310.2,1407,42.1,244,0,0,0,0,0,0
32585,L32585,L,302.4,310.0,1550,31.6,127,0,0,0,0,0,0
32586,L32586,L,302.0,310.8,1545,33.3,90,0,0,0,0,0,0
32587,H32587,H,297.9,307.8,1561,36.0,158,0,0,0,0,0,0
32588,L32588,L,300.5,311.9,1398,48.8,10,0,0,0,0,0,0
32589,L32589,L,302.0,310.8,1483,43.7,163,0,0,0,0,0,0
32590,M32590,M,301.4,309.8,1540,34.9,211,0,0,0,0,0,0
32591,L32591,L,301.2,312.1,1526,37.1,192,0,0,0,0,0,0
32592,M32592,M,300.2,309.4,1553,31.8,126,0,0,0,0,0,0
32593,L32593,L,295.5,306.6,1555,36.3,106,0,0,0,0,0,0
32594,M32594,M,299.6,311.0,1721,27.9,147,0,0,0,0,0,0
32595,L32595,L,302.7,312.3,1680,31.9,54,0,0,0,0,0,0
32596,M32596,M,298.5,308.9,1409,61.2,114,1,0,0,1,0,0
32597,M32597,M,298.2,308.5,1422,63.8,18,1,0,0,1,0,0
32598,M32598,M,303.9,313.0,1492,41.1,93,0,0,0,0,0,0
32599,H32599,H,302.1,310.3,1623,35.3,154,0,0,0,0,0,0
32600,L32600,L,297.0,307.4,1480,43.1,106,0,0,0,0,0,0
32601,M32601,M,297.8,309.2,1543,41.9,4,0,0,0,0,0,0
32602,L32602,L,299.1,309.6,1478,38.2,14,0,0,0,0,0,0
32603,H32603,H,298.3,307.4,1593,34.4,196,0,0,0,0,0,0
32604,L32604,L,300.4,311.5,1620,31.6,8,0,0,0,0,0,0
32605,M32605,M,300.6,311.5,1541,33.6,204,0,0,0,0,0,0
32606,M32606,M,302.3,310.6,1331,48.8,39,1,0,1,0,0,0
32607,L32607,L,301.8,310.6,1410,45.4,151,0,0,0,0,0,0
32608,L32608,L,300.4,311.3,1420,44.7,118,0,0,0,0,0,0
32609,L32609,L,299.1,310.1,1350,55.0,41,0,0,0,0,0,0
32610,L32610,L,296.4,307.6,1487,42.4,120,0,0,0,0,0,0
32611,M32611,M,301.5,310.5,1458,45.5,68,0,0,0,0,0,0
32612,L32612,L,301.7,310.8,1695,29.4,128,0,0,0,0,0,0
32613,M32613,M,302.2,311.3,1376,50.3,180,0,0,0,0,0,0
32614,L32614,L,299.3,309.4,1457,47.7,16,0,0,0,0,0,0
32615,L32615,L,300.8,309.2,1362,51.6,73,1,0,1,0,0,0
32616,H32616,H,298.9,309.0,1480,39.2,11,0,0,0,0,0,0
32617,L32617,L,298.1,307.7,1390,41.7,201,0,0,0,0,0,0
32618,H32618,H,302.9,310.1,1371,44.2,25,1,0,1,0,0,0
32619,L32619,L,298.4,308.5,1779,31.6,95,0,0,0,0,0,0
32620,M32620,M,296.7,307.9,1495,44.1,60,0,0,0,0,0,0
32621,L32621,L,299.3,308.7,1523,39.1,176,0,0,0,0,0,0
32622,L32622,L,300.4,309.1,1497,40.2,178,0,0,0,0,0,0
32623,L32623,L,299.6,310.2,1762,34.4,153,0,0,0,0,0,0
32624,H32624,H,299.4,310.6,1609,32.2,65,0,0,0,0,0,0
32625,L32625,L,300.2,311.9,1579,33.8,11,0,0,0,0,0,0
32626,L32626,L,297.9,309.1,1557,36.3,39,0,0,0,0,0,0
32627,L32627,L,300.5,309.7,1308,56.4,115,0,0,0,0,0,0
32628,L32628,L,301.1,310.5,1457,45.3,181,0,0,0,0,0,0
32629,L32629,L,300.8,311.7,1472,38.3,209,0,0,0,0,0,0
32630,L32630,L,300.1,311.0,1479,41.1,82,0,0,0,0,0,0
32631,L32631,L,300.8,312.0,1509,41.6,3,0,0,0,0,0,0
32632,L32632,L,298.9,310.7,1893,24.7,157,0,0,0,0,0,0
32633,L32633,L,298.7,310.1,1566,40.0,46,0,0,0,0,0,0
32634,H32634,H,299.6,309.6,1372,48.1,150,0,0,0,0,0,0
32635,L32635,L,301.7,311.0,1518,38.1,198,0,0,0,0,0,0
32636,L32636,L,303.0,312.2,1673,32.3,56,0,0,0,0,0,0
32637,L32637,L,302.9,311.4,1429,43.5,19,0,0,0,0,0,0
32638,L32638,L,302.7,311.9,1373,46.0,53,0,0,0,0,0,0
32639,L32639,L,298.7,310.0,1712,26.9,52,0,0,0,0,0,0
32640,H32640,H,297.8,308.1,2621,12.2,89,1,0,0,1,0,0
32641,L32641,L,297.4,307.7,1473,39.1,81,0,0,0,0,0,0
32642,L32642,L,300.8,312.5,1869,26.9,138,0,0,0,0,0,0
32643,L32643,L,301.6,310.7,1418,44.3,24,0,0,0,0,0,0
32644,L32644,L,298.8,310.8,1477,44.5,17,0,0,0,0,0,0
32645,L32645,L,298.7,309.5,1716,30.2,85,0,0,0,0,0,0
32646,H32646,H,297.9,309.3,1402,41.4,1,0,0,0,0,0,0
32647,H32647,H,300.1,310.0,1502,36.1,80,0,0,0,0,0,0
32648,L32648,L,299.3,308.0,1443,51.9,34,0,0,0,0,0,0
32649,M32649,M,299.0,308.6,1383,48.4,12,0,0,0,0,0,0
32650,L32650,L,301.3,311.2,1447,37.9,96,0,0,0,0,0,0
32651,L32651,L,299.5,311.2,1834,23.9,178,0,0,0,0,0,0
32652,L32652,L,298.5,308.1,1448,43.1,87,0,0,0,0,0,0
32653,M32653,M,303.0,311.6,1539,33.2,184,0,0,0,0,0,0
32654,L32654,L,300.6,312.2,1507,41.6,176,0,0,0,0,0,0
32655,L32655,L,304.5,312.7,1499,43.2,42,0,0,0,0,0,0
32656,M32656,M,297.4,308.4,1500,36.7,60,0,0,0,0,0,0
32657,H32657,H,299.2,310.9,1600,31.5,147,0,0,0,0,0,0
32658,L32658,L,301.9,310.3,1577,39.8,91,0,0,0,0,0,0
32659,L32659,L,300.9,310.5,1549,34.8,191,0,0,0,0,0,0
32660,L32660,L,300.8,311.6,1714,29.6,102,0,0,0,0,0,0
32661,L32661,L,302.7,311.7,1567,43.6,212,0,0,0,0,0,0
32662,H32662,H,297.6,308.2,1462,37.3,149,0,0,0,0,0,0
32663,L32663,L,296.9,308.0,1731,28.2,56,0,0,0,0,0,0
32664,M32664,M,301.0,311.8,1855,24.3,158,0,0,0,0,0,0
32665,M32665,M,300.2,310.8,1442,40.9,183,0,0,0,0,0,0
32666,L32666,L,298.3,308.5,1520,44.8,183,0,0,0,0,0,0
32667,L32667,L,297.2,307.7,1428,40.8,185,0,0,0,0,0,0
32668,M32668,M,297.6,308.2,1421,51.3,107,0,0,0,0,0,0
32669,L32669,L,302.3,311.9,1481,43.4,51,0,0,0,0,0,0
32670,H32670,H,300.2,310.7,1510,40.4,177,0,0,0,0,0,0
32671,L32671,L,300.9,309.8,1666,32.1,74,0,0,0,0,0,0
32672,L32672,L,301.8,310.1,1445,42.8,206,0,0,0,0,0,0
32673,L32673,L,300.6,311.5,1742,30.1,70,0,0,0,0,0,0
32674,L32674,L,300.8,310.6,1720,31.0,110,0,0,0,0,0,0
32675,M32675,M,302.5,311.2,1493,45.9,61,0,0,0,0,0,0
32676,M32676,M,296.5,307.6,1558,36.1,149,0,0,0,0,0,0
32677,H32677,H,298.6,308.8,1843,25.2,152,0,0,0,0,0,0
32678,M32678,M,300.8,311.3,1809,23.1,103,0,0,0,0,0,0
32679,L32679,L,299.4,310.6,1592,34.7,10,0,0,0,0,0,0
32680,L32680,L,302.4,311.2,1901,23.4,50,0,0,0,0,0,0
32681,M32681,M,303.6,313.5,1699,26.8,189,0,0,0,0,0,0
32682,L32682,L,301.3,309.8,1920,21.1,203,0,0,0,0,0,0
32683,M32683,M,303.6,311.9,1815,24.4,127,0,0,0,0,0,0
32684,L32684,L,300.9,311.0,1611,34.6,142,0,0,0,0,0,0
32685,L32685,L,302.3,311.2,1312,47.1,129,0,0,0,0,0,0
32686,L32686,L,299.4,308.6,1327,66.8,21,1,0,0,1,0,0
32687,L32687,L,297.8,307.7,1569,36.0,185,0,0,0,0,0,0
32688,L32688,L,303.9,311.1,1490,43.2,62,0,0,0,0,0,0
32689,M32689,M,298.2,308.9,1587,33.7,118,0,0,0,0,0,0
32690,L32690,L,300.8,310.5,1448,47.7,90,0,0,0,0,0,0
32691,M32691,M,303.1,312.6,1405,48.6,81,0,0,0,0,0,0
32692,L32692,L,300.9,310.4,1331,52.5,176,0,0,0,0,0,0
32693,L32693,L,298.5,308.7,1344,53.9,39,0,0,0,0,0,0
32694,L32694,L,298.8,308.6,1551,31.7,21,0,0,0,0,0,0
32695,M32695,M,301.2,310.4,1427,52.3,75,0,0,0,0,0,0
32696,M32696,M,300.1,309.3,1381,57.8,58,0,0,0,0,0,0
32697,L32697,L,299.1,308.3,1649,34.4,15,0,0,0,0,0,0
32698,L32698,L,302.1,310.2,1383,44.9,66,0,0,0,0,0,0
32699,L32699,L,299.2,307.9,2368,12.6,169,1,0,0,1,0,0
32700,L32700,L,299.2,310.9,1315,50.7,74,0,0,0,0,0,0
32701,H32701,H,298.9,309.4,1359,52.3,103,0,0,0,0,0,0
